2020-05-01,1.93
2020-06-01,2.044
2020-07-01,2.223
2020-08-01,2.321
2020-09-01,2.356
2020-10-01,2.418
2020-11-01,2.635
2020-12-01,2.955
2021-01-01,3.091
2021-02-01,3.067
2021-03-01,2.922
2021-04-01,2.606
2021-05-01,2.576
2021-06-01,2.613
2021-07-01,2.576
2021-08-01,2.658
2021-09-01,2.633
2021-10-01,2.639
2021-11-01,2.646
2021-12-01,2.683
2022-01-01,2.814
2022-02-01,2.917
2022-03-01,2.865
2022-04-01,2.729
2022-05-01,2.36
,
,
,
,
,
,
,
